title,domain
"As Fauci battles the pandemic and politics, his grateful neighbors 
celebrate him as a hero",www.washingtonpost.com
"Fauci, Birx Warn Atlanta, Baltimore and 7 Other Cities of 'Trouble Ahead'",www.newsweek.com
"Fauci says there is one upside of coronavirus lasting through the fall | 
TheHill",thehill.com
"Fauci warns COVID-19 vaccine may be only partially effective, public health 
measures still needed",www.reuters.com
"'This is going to end:' Anthony Fauci joins Ashish Jha to address COVID-19 
pandemic in live-streamed Brown event",www.browndailyherald.com
"Forty percent of people with coronavirus infections have no symptoms. Might 
they be the key to ending the pandemic?",www.washingtonpost.com
Even Asymptomatic People Carry the Coronavirus in High Amounts,www.nytimes.com
"Black And Hispanic Children At Risk For 'Severe' COVID-19 Symptoms, CDC 
Finds",www.npr.org
The latest on the coronavirus pandemic: Live updates,www.cnn.com
"97,000 children reportedly test positive for COVID-19 as schools gear up 
for instruction",www.cbsnews.com
"Brazil surpasses 100,000 coronavirus deaths, shows no sign of curbing 
outbreak",www.foxnews.com
"Kudlow defends Trump's coronavirus executive actions against accusations 
they are ineffective",abcnews.go.com
"9 people test positive for coronavirus at Georgia school where viral photos 
showed packed hallways | TheHill",thehill.com
"Fed's Kashkari calls for 6-week economic shutdown to control coronavirus 
spread",www.foxbusiness.com
What's in President Trump's four coronavirus relief executive orders?,www.foxnews.com
The Coronavirus Could Be Controlled by October With the Right Steps,www.nytimes.com
"Packed mask-free lines outside Jersey Shore bars are the scary coronavirus 
party no one needs",www.nj.com
Ireland has a new coronavirus fear: Americans on vacation,www.nbcnews.com
"97,000 children reportedly test positive for COVID-19 as schools gear up 
for instruction",www.cbsnews.com
Shortages threaten Trump’s plan for rapid coronavirus tests,www.politico.com
"Coronavirus: Fix contact tracing or shut pubs, Mayor Andy Burnham says",www.bbc.com
Coronavirus News: Live Updates,www.nytimes.com
Coronavirus cases are on the rise again across more than half of the U.S.,www.cnbc.com
"Kanawha County records highest daily COVID-19 death toll since pandemic 
began",wchstv.com
"Social media posts raise questions about COVID-19 death toll, drawing 
rebuke from some",komonews.com
"Walker Co. Commission asked to reconsider excluding first responders from 
COVID-19 policy",abc3340.com
"White House privately warned states of Covid-19 ‘red zone’ threat, records 
show",www.politico.com
Blackie’s restaurant in Smithfield to close due to COVID-19,www.wpri.com
"Bourne Central Office Staff Identified As Having Close Contact With 
COVID-19 Patient",www.capenews.net
"For some, COVID-19 symptoms linger for months",www.bostonglobe.com
"CVS staff told to hide worker COVID-19 cases from patients - Business 
Insider",www.businessinsider.com
"Fauci says it’s ‘conceivable’ we’ll know if a safe and effective vaccine is 
coming by November",www.marketwatch.com
"Moderna increases minority numbers in its vaccine trial, but still not 
meeting Fauci's goal",www.cnn.com
"Fauci says Labor Day will be key if there’s hope of containing coronavirus 
this fall",www.marketwatch.com
Fauci: Labor Day weekend key for US virus fight,whdh.com
Fauci says rushing out a vaccine could jeopardize testing of others,japantoday.com
Trump knocks Fauci: 'I inherited him',www.msn.com
Trump’s New Favorite COVID Adviser Thinks “Herd Immunity” Is a Good Idea,www.vanityfair.com
"Fauci on 'Highly Specific, Direct' Therapy for COVID-19",www.medpagetoday.com
"Fauci hopes efforts toward health equity continues even after coronavirus 
outbreak ends",wtop.com
Fauci: Safe and effective vaccine is coming by November,www.fxstreet.com
"Coronavirus symptoms vs. allergies: How to know the difference as school 
year begins",www.foxnews.com
"COVID-19 Can Wreck Your Heart, Even if You Haven't Had Any Symptoms",www.scientificamerican.com
"South Korean study finds more than 1 in 5 children with COVID-19 show no 
symptoms",www.jsonline.com
Coronavirus News: Live Updates,www.nytimes.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
Hong Kong starts mass testing for coronavirus: Live news,www.aljazeera.com
Coronavirus cluster reported at Cardinal Gibbons High School,www.wral.com
"2 more Oakland A’s games postponed because of coronavirus, this time at 
Seattle",www.oregonlive.com
Rent Prices Drop Across Boston Due To Coronavirus,boston.cbslocal.com
Coronavirus cases are on the rise again across more than half of the U.S.,www.cnbc.com
"White House ignored warnings as it pushed for reopenings, newly released 
coronavirus task force reports show",news.yahoo.com
Twitter removes tweet shared by Trump with false coronavirus statistics,www.cbsnews.com
"Coronavirus daily news updates, August 31: What to know today about 
COVID-19 in the Seattle area, Washington state and the world",www.seattletimes.com
Coronavirus News: Live Updates,www.nytimes.com
The CDC’s testing guidance will make the pandemic worse,www.theverge.com
"2 more Oakland A’s games postponed because of coronavirus, this time at 
Seattle",www.oregonlive.com
"Twitter Removes Claim About CDC And Covid-19 Coronavirus Deaths That Trump 
Retweeted",www.forbes.com
U.S. Coronavirus Cases Top 6 Million,www.nytimes.com
"Covid-19 vaccine conspiracy theories infect LA film editor Micah Conrad 
with doubt",www.washingtonpost.com
Kanawha County deputy tests positive for COVID-19,wchstv.com
"Virginia Tech COVID-19 dashboard reports 178 cases, to be updated more 
frequently",roanoke.com
"Eagles owner Jeffrey Lurie slams United States leadership over COVID-19 
response",sports.yahoo.com
What Happens If China Gets the Covid-19 Vaccine First?,www.politico.com
Second Steamship Authority employee tests positive for COVID-19,www.bostonglobe.com
Amherst town-gown forum will discuss students flouting COVID-19 rules,www.gazettenet.com
Is Contact Tracing Working in the US?,www.theatlantic.com
"Fauci on 'Highly Specific, Direct' Therapy for COVID-19",www.medpagetoday.com
"Moderna increases minority numbers in its vaccine trial, but still not 
meeting Fauci's goal",www.cnn.com
Why Did Dr. Fauci Need Vocal Cord Surgery?,www.forbes.com
Dr. Fauci Warns COVID Could Get 'Multiple Times' Worse,www.yahoo.com
Fauci: Safe and effective vaccine is coming by November?,www.fxstreet.com
"Coronavirus 'bootcamp' could help patients with long-lasting symptoms - 
Business Insider",www.businessinsider.com
Kids With No Symptoms May Shed Covid-19 Coronavirus For Over 2 Weeks,www.forbes.com
Estrogen may lessen severity of Covid-19 symptoms in women: Study,www.hindustantimes.com
Coronavirus News: Live Updates,www.nytimes.com
"New Trump pandemic adviser pushes controversial ‘herd immunity’ strategy, 
worrying public health officials",www.washingtonpost.com
Hawaii mandates 'Safe Travels' coronavirus screening for travelers,www.foxnews.com
Young workers at risk of financial exhaustion due to coronavirus pandemic,www.cnbc.com
Steamship Authority worker tests positive for coronavirus,turnto10.com
"US coronavirus cases near 6 million as Birx says don't wait for vaccine to 
'do the right thing'",www.cnn.com
"Twitter Removes Claim About CDC And Covid-19 Coronavirus Deaths That Trump 
Retweeted",www.forbes.com
"Bad blood between Pelosi, Meadows complicates coronavirus talks",thehill.com
"Maura Healey plays ‘Trump’ card in defense of Charlie Baker’s coronavirus 
response",www.bostonherald.com
Missouri reports record number of COVID-19 deaths in a single day Saturday,www.kansascity.com
Coronavirus News: Live Updates,www.nytimes.com
The CDC’s testing guidance will make the pandemic worse,www.theverge.com
"Coronavirus positivity rate drops, hospitalizations increase in Maryland",foxbaltimore.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
Covid-19 News: Live Updates,www.nytimes.com
Amherst town-gown forum will discuss students flouting COVID-19 rules,www.gazettenet.com
"Auburn reports 9 positive COVID-19 tests during ’challenging week;’ 16 
players out this week",www.al.com
"Cuyahoga County Board of Health tracking 23 COVID-19 cases across eight 
school districts",fox8.com
CDC: 94% of COVID-19 deaths had underlying medical conditions,local12.com
"Coronavirus updates: Elevated levels of COVID-19 found in wastewater at 4 
Utah State dorms",www.ksl.com
"More than 20 Holy Cross students test positive for COVID-19 in connection 
to off-campus party",www.boston.com
"COVID 19: Temple University suspends in-person classes amid coronavirus 
outbreak",6abc.com
Battle over COVID-19 school openings goes to the courts,thehill.com
"Fauci on 'Highly Specific, Direct' Therapy for COVID-19",www.medpagetoday.com
The US Is At Risk Of Losing Dr. Fauci’s Guidance,www.forbes.com
"Moderna increases minority numbers in its vaccine trial, but still not 
meeting Fauci's goal",www.cnn.com
"Fauci Was Having Surgery When COVID-19 Task Force Agreed to Testing 
Changes: ‘I Am Concerned’",people.com
"Fauci hopes efforts toward health equity continues even after coronavirus 
outbreak ends",wtop.com
Why Did Dr. Fauci Need Vocal Cord Surgery?,www.forbes.com
Dr. Fauci Warns COVID Could Get 'Multiple Times' Worse,www.yahoo.com
"Fauci Was “Under General Anesthesia” When Task Force Talked New COVID-19 
Testing Rules",nowthisnews.com
"Fauci Was Having Surgery When COVID-19 Task Force Agreed to Testing 
Changes: 'I Am Concerned'",www.msn.com
Fauci: Safe and effective vaccine is coming by November?,www.fxstreet.com
"Coronavirus 'bootcamp' could help patients with long-lasting symptoms - 
Business Insider",www.businessinsider.com
"Kids who don't show COVID-19 symptoms can still spread virus for weeks, 
study shows",nypost.com
"Even after the infection is gone, symptoms linger for COVID-19 
'long-haulers'",omaha.com
Your Coronavirus Test Is Positive. Maybe It Shouldn’t Be.,www.nytimes.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
Covid-19 News: Live Updates,www.nytimes.com
Auburn Tigers down 16 players for coronavirus-related issues,www.espn.com
CDC report on coronavirus deaths underlines why virus is so dangerous,www.axios.com
"Birx says she's hopeful about coronavirus vaccine but urges people to 'do 
the right thing today'",thehill.com
"A rural wedding led to dozens of coronavirus cases. Officials see it as a 
cautionary tale.",www.washingtonpost.com
"India records biggest single-day coronavirus infection spike with 78,761 
new cases",www.foxnews.com
"Pelosi would rather have nothing than Republicans' $1.3T coronavirus aid 
package: Meadows",www.foxbusiness.com
FDA willing to fast track coronavirus vaccine before phase three trials end,www.cnbc.com
Your Coronavirus Test Is Positive. Maybe It Shouldn’t Be.,www.nytimes.com
"In the World’s Coronavirus Blind Spot, Fears of a Silent Epidemic",www.wsj.com
"Auburn football to resume practice Tuesday without 16 players due to 
positive Coronavirus cases",www.wvtm13.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
The Recovered: Mainers tell their COVID-19 stories,www.centralmaine.com
"'Small events add up to a lot': Limited gatherings quietly emerge as source 
of coronavirus infections",www.usatoday.com
Paire tests positive for COVID-19 before U.S. Open: report,sports.yahoo.com
Covid-19 Live Updates: Latest News,www.nytimes.com
"Fauci hopes efforts toward health equity continues even after coronavirus 
outbreak ends",wtop.com
The US Is At Risk Of Losing Dr. Fauci’s Guidance,www.forbes.com
"Moderna increases minority numbers in its vaccine trial, but still not 
meeting Fauci's goal",www.cnn.com
"Fauci on 'Highly Specific, Direct' Therapy for COVID-19",www.medpagetoday.com
"How Dr. Fauci Found Himself Talking to Julia Roberts, Lil Wayne and Just 
About Any Podcaster Who Asked",www.nytimes.com
"Coronavirus live updates: CDC attempts to clarify testing guidelines; 
Hawaii tourist arrivals plummet by 98%; Maryland OKs school reopenings",www.usatoday.com
"As COVID-19 cases hit 25 million, Dr. Fauci says it’s ‘conceivable’ we’ll 
know if there’s a safe vaccine by November",www.marketwatch.com
"Fauci Was Having Surgery When COVID-19 Task Force Agreed to Testing 
Changes: ‘I Am Concerned’",people.com
Why Did Dr. Fauci Need Vocal Cord Surgery?,www.forbes.com
Dr. Fauci Warns COVID Could Get 'Multiple Times' Worse,www.yahoo.com
"Kids who don't show COVID-19 symptoms can still spread virus for weeks, 
study shows",nypost.com
A rollercoaster of COVID-19 symptoms for a Hawaii family,www.khon2.com
"Coronavirus 'bootcamp' could help patients with long-lasting symptoms - 
Business Insider",www.businessinsider.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
"India records biggest single-day coronavirus infection spike with 78,761 
new cases",www.foxnews.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
Insider Q&A: Quidel CEO talks rapid testing for coronavirus,abcnews.go.com
Coronavirus Has Left Banks With Lots of Cash and Little to Do With It,www.wsj.com
"Maine CDC reports 23 additional coronavirus cases, no new deaths",www.wmtw.com
"'Small events add up to a lot': Limited gatherings quietly emerge as source 
of coronavirus infections",www.usatoday.com
"A second coronavirus wave is likely coming to N.J. this fall. The question: 
How big?",www.nj.com
"Coronavirus hits University of Alabama hard -- where 1,200 students now 
infected",nypost.com
Warning after potential coronavirus exposure in Schenectady,www.news10.com
Your Coronavirus Test Is Positive. Maybe It Shouldn’t Be.,www.nytimes.com
The CDC’s testing guidance will make the pandemic worse,www.theverge.com
Insider Q&A: Quidel CEO talks rapid testing for coronavirus,abcnews.go.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
"Fact check: Trump makes multiple false claims about Covid-19 relief as he 
signs executive actions",www.cnn.com
Massachusetts COVID-19 compliance hotline flooded with crank calls,nypost.com
"Arkansas Department of Health provides free COVID-19 testing at Shorter 
College",katv.com
COVID-19 rocks the Rockettes — but just wait till next year!,nypost.com
"President Trump extends COVID unemployment benefits, defers payroll tax",www.masslive.com
"97,000 children reportedly test positive for coronavirus in two weeks as 
schools gear up for instruction",www.cbsnews.com
"Coronavirus daily news updates, August 8: What to know today about COVID-19 
in the Seattle area, Washington state and the world",www.seattletimes.com
Latest: COVID-19 cases continue to spike as MA schools plan for fall opening,www.wwlp.com
"Black And Hispanic Children At Risk For 'Severe' COVID-19 Symptoms, CDC 
Finds",www.npr.org
"Dr. Anthony Fauci says chance of coronavirus vaccine being highly effective 
is 'not great'",www.cnbc.com
Dr. Anthony Fauci: ‘Bob Cousy was my absolute hero’,www.boston.com
Dr. Fauci: This is a predictor of trouble ahead,www.cnn.com
"Fauci says there is one upside of coronavirus lasting through the fall | 
TheHill",thehill.com
"Fauci warns COVID-19 vaccine may be only partially effective, public health 
measures still needed",www.reuters.com
"As Fauci battles the pandemic and politics, his grateful neighbors 
celebrate him as a hero",www.washingtonpost.com
"Fauci, Birx Warn Atlanta, Baltimore and 7 Other Cities of 'Trouble Ahead'",www.newsweek.com
Dr. Anthony Fauci calls Brad Pitt's Emmy nod for 'SNL' portrayal 'surreal',nypost.com
"There are 5 easy steps to tame COVID-19, says Fauci",news.harvard.edu
WATCH: Kansas one-on-one with Dr. Anthony Fauci,www.wibw.com
"Forty percent of people with coronavirus infections have no symptoms. Might 
they be the key to ending the pandemic?",www.washingtonpost.com
Even Asymptomatic People Carry the Coronavirus in High Amounts,www.nytimes.com
"Black And Hispanic Children At Risk For 'Severe' COVID-19 Symptoms, CDC 
Finds",www.npr.org
Coronavirus Live Updates: Latest News and Analysis,www.nytimes.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
"Trump orders $400-per-week unemployment payments amid COVID crisis, hits 
Dems for stonewalling",www.foxnews.com
"Coronavirus stimulus: Extending extra unemployment benefits through 
executive order 'would really be a nightmare'",money.yahoo.com
"Forty percent of people with coronavirus infections have no symptoms. Might 
they be the key to ending the pandemic?",www.washingtonpost.com
China wields coronavirus to nationalize American-owned carmaker,www.foxbusiness.com
"97,000 children reportedly test positive for coronavirus in two weeks as 
schools gear up for instruction",www.cbsnews.com
"Florida Man, 90, Dies of Coronavirus After Saying Final Farewell to His 
Wife on Her Deathbed",people.com
"Coronavirus daily news updates, August 8: What to know today about COVID-19 
in the Seattle area, Washington state and the world",www.seattletimes.com
"Trump signs executive orders enacting $400 unemployment benefit, payroll 
tax cut after coronavirus stimulus talks stall",www.usatoday.com
"97,000 children reportedly test positive for coronavirus in two weeks as 
schools gear up for instruction",www.cbsnews.com
"Coronavirus live updates: Georgia school district says 100 students, staff 
test positive",abcnews.go.com
White House expands mandatory COVID-19 testing among staffers,nypost.com
"Inside the federal prison where three out of every four inmates have tested 
positive for coronavirus",www.cnn.com
Trump Vows to Issue Executive Orders if Coronavirus Relief Talks Collapse,www.nytimes.com
"From seats that change color when clean to staggered rows, here's what 
airplane cabins could look like post-pandemic",www.cnbc.com
"Coronavirus live updates: Georgia school district says 100 students, staff 
test positive",abcnews.go.com
"Coronavirus update: California surpasses 10,000 deaths as pandemic relief 
talks collapse in Congress",www.washingtonpost.com
NYC Councilman Paul Vallone credits Hydroxychloroquine for COVID-19 recovery,nypost.com
Covid-19 in Iowa: How a lake resort region became a hot spot,www.vox.com
"From profane tirades to a nude photo, Massachusetts COVID-19 compliance 
hotline drew some fake complaints, too",www.masslive.com
"COVID-19 mask guidance in America has evolved — but rejecting science isn't 
the answer",www.nbcnews.com
State reports 19 new deaths linked to COVID-19,komonews.com
"Dr. Anthony Fauci says chance of coronavirus vaccine being highly effective 
is 'not great'",www.cnbc.com
"As Fauci battles the pandemic and politics, his grateful neighbors 
celebrate him as a hero",www.washingtonpost.com
Dr. Fauci: This is a predictor of trouble ahead,www.cnn.com
"Fauci warns COVID-19 vaccine may be only partially effective, public health 
measures still needed",www.reuters.com
Dr. Anthony Fauci calls Brad Pitt's Emmy nod for 'SNL' portrayal 'surreal',nypost.com
Fauci to join Raimondo to discuss school reopening plan,turnto10.com
"Fauci says there is one upside of coronavirus lasting through the fall | 
TheHill",thehill.com
Fauci says nation can survive Covid-19 without another shutdown,www.politico.com
"Fauci Won’t Endorse Mail-In Voting: That’s ‘Going To Be Used As A Sound 
Bite’",www.forbes.com
WATCH: Kansas one-on-one with Dr. Anthony Fauci,www.wibw.com
Even Asymptomatic People Carry the Coronavirus in High Amounts,www.nytimes.com
"Covid-19 patients not showing symptoms may carry just as much virus as 
those who do, new study finds",www.cnn.com
Your COVID-19 symptoms could be valley fever. Here's what you need to know,www.azcentral.com
"Inside the federal prison where three out of every four inmates have tested 
positive for coronavirus",www.cnn.com
"Dr. Anthony Fauci says chance of coronavirus vaccine being highly effective 
is 'not great'",www.cnbc.com
China wields coronavirus to nationalize American-owned carmaker,www.foxbusiness.com
"The Paycheck Protection Program expires today. The future of the small 
business rescue plan is in limbo as stimulus talks stall",www.usatoday.com
"Coronavirus update: California surpasses 10,000 deaths as pandemic relief 
talks collapse in Congress",www.washingtonpost.com
"Trump shoots down reporter claim NJ club members violating coronavirus 
guidelines: 'It's a peaceful protest'",www.foxnews.com
Map: State-by-state breakdown of coronavirus travel restrictions,www.nbcnews.com
Trump Vows to Issue Executive Orders if Coronavirus Relief Talks Collapse,www.nytimes.com
Sturgis rally roars ahead despite coronavirus concerns,www.foxnews.com
"55% of coronavirus patients still have neurological problems three months 
later: study",www.marketwatch.com
"Coronavirus update: California surpasses 10,000 deaths as pandemic relief 
talks collapse in Congress",www.washingtonpost.com
Promising Covid-19 treatment offers test run for vaccine distribution,www.cnn.com
"Coronavirus live updates: Georgia school district says 100 students, staff 
test positive",abcnews.go.com
Coronavirus live news and updates from around the world,www.cnn.com
"Student and staffer test positive for coronavirus at Indiana schools, first 
state in U.S. to reopen",www.cbsnews.com
Young College Station mother dies of COVID-19,www.kbtx.com
"Tarrant County Reports 7 More COVID-19-Related Deaths, 14-Day Average Climbs",www.nbcdfw.com
"App that tracks COVID-19 symptoms shows startling variety, including numb 
fingers and toes",abc7.com
Lions place QB Matthew Stafford on reserve/COVID-19 list,www.espn.com
"Cardinals COVID-19 outbreak: St. Louis-Brewers series postponed after more 
positive tests",www.cbssports.com
'Wrong!': Trump slams Fauci over testimony on Covid-19 surge,www.politico.com
"Coronavirus daily news updates, August 1: What to know today about COVID-19 
in the Seattle area, Washington state and the world",www.seattletimes.com
"'I'm fighting a war against COVID-19 and a war against stupidity,' says CMO 
of Houston hospital",www.beckershospitalreview.com
Donald Trump claims Anthony Fauci 'wrong' about cause of Covid-19 surge,www.theguardian.com
Tucker Carlson calls Fauci a 'fraud' after tense hearing | TheHill,thehill.com
'Wrong!': Trump slams Fauci over testimony on Covid-19 surge,www.politico.com
Lena Dunham says her coronavirus symptoms went on for weeks,www.cnn.com
"Baldness and rashes? Experts split over unusual Covid-19 risk factors and 
symptoms",www.theguardian.com
"App that tracks COVID-19 symptoms shows startling variety, including numb 
fingers and toes",abc7.com
"On the First Day of School, an Indiana Student Tests Positive for 
Coronavirus",www.nytimes.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
Coronavirus News: Live Updates,www.nytimes.com
"Media to be banned from Republican convention due to coronavirus 
restrictions",www.theguardian.com
"Health officials report more than 1,700 new coronavirus cases, pass 1 
million tests",komonews.com
"Thousands demand Netanyahu quit over coronavirus, corruption",www.aljazeera.com
"Thousands gather for 'end of the pandemic' protest in Berlin, ignore 
coronavirus safety measures",www.foxnews.com
"Coronavirus threat rises across U.S.: ‘We just have to assume the monster 
is everywhere’",www.washingtonpost.com
"Student and staffer test positive for coronavirus at Indiana schools, first 
state in U.S. to reopen",www.cbsnews.com
"Coronavirus daily news updates, August 1: What to know today about COVID-19 
in the Seattle area, Washington state and the world",www.seattletimes.com
Scared That Covid-19 Immunity Won’t Last? Don’t Be,www.nytimes.com
Texas 'wide open for business' despite surge in Covid-19 cases,www.theguardian.com
Indiana student tests positive for Covid-19 on first day of school,www.cnn.com
Covid-19 isn't going away — 6 ways to stay calmer and happier long-term,www.cnbc.com
Russia planning mass COVID-19 vaccination campaign for October | TheHill,thehill.com
"COVID-19 in Virginia: LIVE updates for Saturday, August 1",www.wtvr.com
260 kids and teens infected with COVID-19 at Georgia sleepaway camp,www.livescience.com
"COVID outbreaks from large gatherings could impact Minnesota school 
reopenings",www.startribune.com
"Baker flags parties, including one in Chelmsford, as COVID-19 cases rise",www.lowellsun.com
"Some workers sickened by COVID-19 face an extra challenge: Proving where 
they got it",www.nbcnews.com
"Fauci clashes with Rep. Jim Jordan at House coronavirus hearing - Business 
Insider",www.businessinsider.com
Dr. Fauci and Jim Jordan get in heated exchange over protests,www.cnn.com
"Dr. Anthony Fauci ‘cautiously optimistic’ there will be a coronavirus 
vaccine in 2020",www.today.com
Republicans attack Fauci and defend Trump at coronavirus hearing,news.yahoo.com
Fauci: Henry Ford Health's hydroxychloroquine study 'flawed',www.detroitnews.com
Fauci urges Americans to wear goggles for added COVID-19 protection,nypost.com
"Meghan McCain hits Fauci for answer on whether protests spread COVID: 'Part 
of the reason Republicans are s...",www.foxnews.com
Five takeaways from Fauci's testimony | TheHill,thehill.com
Fauci resists Republican effort to turn testimony against protesters,www.reuters.com
"Dr. Anthony Fauci Calls Brad Pitt Emmy Nomination for 'SNL' Impersonation 
""Surrealistic""",www.hollywoodreporter.com
Lena Dunham says her coronavirus symptoms went on for weeks,www.cnn.com
"Baldness and rashes? Experts split over unusual Covid-19 risk factors and 
symptoms",www.theguardian.com
"Lena Dunham reveals coronavirus infection, battle with COVID-19",www.nydailynews.com
Live Coronavirus News Updates,www.nytimes.com
"Amid coronavirus, Alaska sees surge in syphilis cases",www.foxnews.com
Bill Gates describes 'what gives us hope' amid the coronavirus pandemic,finance.yahoo.com
Coronavirus: Thousands protest in Germany against restrictions,www.bbc.com
Thousands march in Berlin to protest coronavirus curbs,www.reuters.com
Greenwich & Darien Deal With Coronavirus Party Zero-Type Cases,patch.com
"Sources - MLB commissioner warns of shutdown if coronavirus isn't better 
managed",www.espn.com
"Gov. Murphy Puts New Jersey On Notice, Warns Residents To Heed Coronavirus 
Guidelines As Cases Spike; ‘The Alarms Are Going Off’",newyork.cbslocal.com
"Coronavirus safety plans already put to the test as some communities start 
the school year",www.cnn.com
"More than 200 kids test positive for coronavirus after attending Georgia 
summer camp",www.cbsnews.com
"Coronavirus safety plans already put to the test as some communities start 
the school year",www.cnn.com
"U.S. deaths from coronavirus surpass 150,000",www.washingtonpost.com
Phillies resume some activity at CBP after another batch of negative tests,www.nbcsports.com
Man who believed virus was hoax loses wife to Covid-19,www.bbc.com
Covid-19: Live News and Updates,www.nytimes.com
"German Concert Experiment Tests How Big Gatherings Spread COVID-19 : 
Coronavirus Live Updates",www.npr.org
"LifeCare Center in Kirkland, hard hit by COVID-19, allows patient visits to 
resume",komonews.com
Pocola Public Schools going virtual due to COVID-19,www.4029tv.com
"Fauci says Pence listens to him even though he's 'the skunk at the picnic' 
| TheHill",thehill.com
"Exclusive: Fauci says rushing out a vaccine could jeopardize testing of 
others",www.reuters.com
Fauci warns against rushed approval of COVID-19 vaccine - Business Insider,www.businessinsider.com
Fauci warns of risk in rushing coronavirus vaccine: Live news,www.aljazeera.com
"Overnight Health Care: Science inconclusive on use of convalescent plasma 
in COVID-19 patients | Fauci says Pence listens to him even though he's 
'the skunk at the picnic' | First confirmed coronavirus reinfection found 
in Hong Kong, researchers say | TheHill",thehill.com
Dr. Anthony Fauci undergoes surgery to remove vocal cord polyp,www.westernmassnews.com
"Dr. Fauci says the US can learn from Asian countries and island nations in 
the battle against COVID-19",www.msn.com
Fauci recovering after vocal cord surgery,www.msn.com
Fauci says Pence listens to him even though he's 'the skunk at the picnic',www.msn.com
"Q&A with Dr. Fauci: ‘We will get out of this and we will return to normal. 
Don’t despair.’",www.washingtonpost.com
"Two Boise girls have battled COVID-19 symptoms for 5 months. ‘What’s the 
next thing?’",www.idahostatesman.com
Some have no COVID symptoms: Could the common cold be a reason?,abcnews.go.com
"Alabama schools urged to watch for major coronavirus symptoms, not just 
runny noses",www.al.com
"Sweden developed herd immunity after refusing to lock down, some health 
experts claim, but others point to its high fatality rate",www.marketwatch.com
Covid-19: Live News and Updates,www.nytimes.com
"Live updates: Scientists express doubts about coronavirus treatment touted 
as breakthrough by Trump",www.washingtonpost.com
Dr. Atlas says prolonged coronavirus lockdown is ‘killing people’,www.foxnews.com
RNC live updates: Trump supporters make case for re-election,www.nbcnews.com
"Idaho reports 8 new coronavirus deaths; Ada County passes 10,000 total 
confirmed cases",www.idahostatesman.com
R.I. announces 280 new cases of coronavirus,www.providencejournal.com
"A woman linked to the Coronavirus outbreak at a wedding reception in Maine 
has died",www.cnn.com
Two Capital Region bars have licenses suspended for coronavirus violations,www.news10.com
"German Concert Experiment Tests How Big Gatherings Spread COVID-19 : 
Coronavirus Live Updates",www.npr.org
"German Concert Experiment Tests How Big Gatherings Spread COVID-19 : 
Coronavirus Live Updates",www.npr.org
First Documented Coronavirus Reinfection Reported in Hong Kong,www.nytimes.com
URMC Testing Convalescent Plasma Treatments for COVID-19,spectrumlocalnews.com
Covid-19 News: Live Updates,www.nytimes.com
"US FDA announces emergency authorization for convalescent plasma to treat 
Covid-19",www.cnn.com
"Georgia Tech quarantines fraternity, reports 51 new COVID-19 cases",www.nbcnews.com
"NFL's positive weekend coronavirus tests deemed negative after retests, lab 
says",www.usatoday.com
"Conservative lawmakers want to impeach Gov. Mike DeWine over COVID-19 
response",www.cincinnati.com
"Global stocks jump as Trump signals 'gamechanger' plan to deliver a 
COVID-19 vaccine ahead of the election",www.businessinsider.com
New Covid-19 Cases in U.S. Fall to Lowest Level in More Than Two Months,www.wsj.com
"Sunday's False Positives Gave the NFL's Gameday COVID-19 Policies a Trial 
Run",www.si.com
"They Survived The Ventilator. But Why Does Their COVID Coma Persist? : 
Shots - Health News",www.npr.org
"'What's poppin'?': Georgia teachers' COVID-19, back-to-school rendition of 
TikTok hit goes viral",www.nbcnews.com
"Q&A with Dr. Fauci: ‘We will get out of this and we will return to normal. 
Don’t despair.’",www.washingtonpost.com
"Dr. Fauci says the US can learn from Asian countries and island nations in 
the battle against COVID-19",www.msn.com
Fauci recovering after vocal cord surgery,www.msn.com
Some have no COVID symptoms: Could the common cold be a reason?,abcnews.go.com
"Coronavirus symptoms: Cases start with fever, diarrhea a warning sign - 
Business Insider",www.businessinsider.com
"Two Boise girls have battled COVID-19 symptoms for 5 months. ‘What’s the 
next thing?’",www.idahostatesman.com
Covid-19 News: Live Updates,www.nytimes.com
"Live updates: Scientists express doubts about coronavirus treatment touted 
as breakthrough by Trump",www.washingtonpost.com
Stocks soar to record highs as coronavirus vaccine hopes build,www.foxbusiness.com
All of NFL's positive coronavirus tests from the weekend return negative,www.espn.com
"They went to India, now they're trapped by coronavirus rules 6,400 miles 
away",www.cnn.com
"Maine wedding reception linked to 53 coronavirus cases, one death - 
Business Insider",www.businessinsider.com
"Trump announces emergency authorization of ‘breakthrough’ coronavirus 
treatment",www.foxnews.com
"Connecticut city facing 'serious' COVID-19 outbreak, residents urged to 
stay home",nypost.com
"Coronavirus curfew bust: Massachusetts State Police arrest ‘suspicious’ man 
out after curfew",www.bostonherald.com
